season,week,home_team,away_team,total_line,over_odds,under_odds,n_books
2007,3.0,Virginia Tech,Ohio,44.0,-110.0,-110.0,9.0
2007,3.0,Wake Forest,Army,46.0,-110.0,-110.0,9.0
2007,3.0,Washington,Ohio State,40.5,-110.0,-110.0,9.0
2007,3.0,Washington State,Idaho,56.0,-110.0,-110.0,7.0
2007,4.0,Alabama,Georgia,46.5,-110.0,-110.0,9.0
2007,4.0,Arizona State,Oregon State,51.5,-109.0,-110.0,8.0
2007,4.0,Arkansas,Kentucky,65.5,-110.0,-110.0,9.0
2007,4.0,Auburn,New Mexico State,55.0,-110.0,-110.0,7.0
2007,4.0,Boston College,Army,45.5,-110.0,-108.5,6.0
2007,4.0,Bowling Green,Temple,52.0,-110.0,-110.0,9.0
2007,4.0,Buffalo,Baylor,53.0,-110.0,-110.0,8.0
2007,4.0,California,Arizona,57.0,-110.0,-110.0,9.0
2007,4.0,Cincinnati,Marshall,53.5,-108.5,-110.0,6.0
2007,4.0,Houston,Colorado State,64.5,-110.0,-110.0,9.0
2007,4.0,Idaho,Northern Illinois,48.5,-108.5,-109.5,6.0
2007,4.0,Indiana,Illinois,61.0,-110.0,-110.0,7.0
2007,4.0,Kansas,Florida International,54.5,-110.0,-110.0,5.0
2007,4.0,Louisville,Syracuse,64.0,-110.0,-110.0,9.0
2007,4.0,Michigan,Penn State,45.5,-110.0,-110.0,9.0
2007,4.0,Minnesota,Purdue,70.5,-110.0,-110.0,9.0
2007,4.0,Navy,Duke,57.0,-110.0,-110.0,9.0
2007,4.0,Nebraska,Ball State,62.0,-107.0,-110.0,6.0
2007,4.0,North Texas,Florida Atlantic,61.5,-110.0,-110.0,6.0
2007,4.0,Notre Dame,Michigan State,44.0,-110.0,-110.0,9.0
2007,4.0,Ohio,Wyoming,44.0,-108.0,-107.5,6.0
2007,4.0,Ohio State,Northwestern,49.0,-110.0,-110.0,9.0
2007,4.0,Pittsburgh,Connecticut,43.5,-110.0,-110.0,9.0
2007,4.0,Stanford,Oregon,60.5,-107.5,-110.0,8.0
2007,4.0,Tennessee,Arkansas State,58.5,-110.0,-107.5,6.0
2007,4.0,Texas,Rice,65.0,-110.0,-110.0,9.0
2007,4.0,Toledo,Iowa State,53.5,-110.0,-110.0,7.0
2007,4.0,UCLA,Washington,47.5,-110.0,-110.0,9.0
2007,4.0,UNLV,Utah,48.5,-110.0,-110.0,9.0
2007,4.0,Virginia,Georgia Tech,39.5,-110.0,-110.0,9.0
2007,4.0,Wake Forest,Maryland,42.0,-105.0,-105.0,5.0
2007,4.0,West Virginia,East Carolina,59.0,-110.0,-110.0,8.0
2007,4.0,Wisconsin,Iowa,44.25,-109.0,-110.0,8.0
2007,5.0,Arizona,Washington State,59.0,-110.0,-110.0,9.0
2007,5.0,Arkansas,North Texas,65.0,-110.0,-110.0,6.0
2007,5.0,Arkansas State,Memphis,61.5,-110.0,-110.0,9.0
2007,5.0,Army,Temple,46.0,-110.0,-107.5,8.0
2007,5.0,Ball State,Buffalo,62.0,-110.0,-110.0,9.0
2007,5.0,Central Michigan,Northern Illinois,61.5,-110.0,-110.0,9.0
2007,5.0,Colorado,Oklahoma,55.0,-110.0,-110.0,9.0
2007,5.0,Connecticut,Akron,45.0,-110.0,-110.0,9.0
2007,5.0,Florida,Auburn,52.0,-110.0,-110.0,9.0
2007,5.0,Florida State,Alabama,44.0,-110.0,-110.0,9.0
2007,5.0,Fresno State,Louisiana Tech,62.5,-110.0,-110.0,9.0
2007,5.0,Georgia Tech,Clemson,47.0,-110.0,-110.0,9.0
2007,5.0,Houston,East Carolina,57.5,-110.0,-110.0,7.0
2007,5.0,Illinois,Penn State,45.5,-110.0,-110.0,9.0
2007,5.0,Iowa,Indiana,45.0,-110.0,-110.0,9.0
2007,5.0,Kentucky,Florida Atlantic,63.5,-110.0,-110.0,6.0
2007,5.0,Minnesota,Ohio State,60.5,-110.0,-110.0,9.0
2007,5.0,Navy,Air Force,56.0,-110.0,-110.0,8.0
2007,5.0,Nebraska,Iowa State,54.5,-110.0,-110.0,9.0
2007,5.0,Nevada,UNLV,51.75,-110.0,-110.0,8.0
2007,5.0,Northwestern,Michigan,51.5,-110.0,-110.0,9.0
2007,5.0,Oregon,California,72.5,-110.0,-110.0,9.0
2007,5.0,Oregon State,UCLA,52.5,-110.0,-110.0,9.0
2007,5.0,Purdue,Notre Dame,55.5,-110.0,-110.0,9.0
2007,5.0,Rutgers,Maryland,47.5,-110.0,-110.0,9.0
2007,5.0,San Diego State,Cincinnati,55.0,-110.0,-110.0,8.0
2007,5.0,South Carolina,Mississippi State,42.0,-110.0,-110.0,9.0
2007,5.0,Stanford,Arizona State,60.5,-110.0,-110.0,9.0
2007,5.0,Texas,Kansas State,56.0,-110.0,-110.0,9.0
2007,5.0,Texas A&M,Baylor,58.0,-110.0,-110.0,9.0
2007,5.0,Toledo,Western Michigan,64.0,-110.0,-110.0,9.0
2007,5.0,Utah,Utah State,45.0,-110.0,-110.0,9.0
2007,5.0,Vanderbilt,Eastern Michigan,46.0,-110.0,-110.0,9.0
2007,5.0,Virginia,Pittsburgh,40.0,-110.0,-110.0,8.0
2007,5.0,Virginia Tech,North Carolina,44.0,-110.0,-110.0,9.0
2007,5.0,Wisconsin,Michigan State,45.5,-110.0,-110.0,9.0
2007,6.0,Air Force,UNLV,44.0,-107.5,-110.0,8.0
2007,6.0,Alabama,Houston,58.0,-108.5,-110.0,8.0
2007,6.0,Army,Tulane,44.75,-110.0,-107.5,8.0
2007,6.0,Auburn,Vanderbilt,43.75,-110.0,-110.0,8.0
2007,6.0,Ball State,Central Michigan,68.0,-110.0,-110.0,7.0
2007,6.0,Baylor,Colorado,48.0,-107.0,-107.0,7.0
2007,6.0,Boise State,New Mexico State,62.5,-110.0,-110.0,9.0
2007,6.0,Boston College,Bowling Green,59.0,-110.0,-110.0,8.0
2007,6.0,Buffalo,Ohio,51.75,-110.0,-108.5,8.0
2007,6.0,Clemson,Virginia Tech,41.75,-110.0,-106.5,8.0
2007,6.0,Colorado State,San Diego State,58.0,-108.0,-110.0,8.0
2007,6.0,Duke,Wake Forest,49.25,-110.0,-110.0,8.0
2007,6.0,Florida International,Troy,54.25,-110.0,-110.0,6.0
2007,6.0,Illinois,Wisconsin,52.0,-108.0,-110.0,8.0
2007,6.0,Indiana,Minnesota,66.5,-110.0,-110.0,7.0
2007,6.0,Kansas State,Kansas,54.5,-110.0,-110.0,9.0
2007,6.0,Louisville,Utah,63.0,-110.0,-110.0,9.0
2007,6.0,Maryland,Georgia Tech,42.5,-110.0,-110.0,8.0
2007,6.0,Memphis,Marshall,59.5,-110.0,-110.0,8.0
2007,6.0,Michigan,Eastern Michigan,45.5,-110.0,-110.0,8.0
2007,6.0,Michigan State,Northwestern,54.0,-107.5,-110.0,8.0
2007,6.0,Missouri,Nebraska,69.0,-110.0,-110.0,9.0
2007,6.0,Nevada,Fresno State,52.5,-105.0,-110.0,7.0
2007,6.0,Oregon State,Arizona,54.0,-110.0,-105.0,8.0
2007,6.0,Penn State,Iowa,40.0,-110.0,-110.0,9.0
2007,6.0,Purdue,Ohio State,52.0,-104.0,-110.0,8.0
2007,6.0,Rutgers,Cincinnati,52.0,-110.0,-110.0,9.0
2007,6.0,South Carolina,Kentucky,56.5,-110.0,-109.0,8.0
2007,6.0,Syracuse,West Virginia,57.5,-110.0,-109.0,7.0
2007,6.0,Temple,Northern Illinois,54.0,-110.0,-105.0,7.0
2007,6.0,Tennessee,Georgia,56.0,-105.0,-107.0,7.0
2007,6.0,Texas,Oklahoma,56.0,-110.0,-107.0,9.0
2007,6.0,Texas A&M,Oklahoma State,64.0,-110.0,-110.0,8.0
2007,6.0,Texas Tech,Iowa State,65.5,-110.0,-105.0,9.0
2007,6.0,UCLA,Notre Dame,50.0,-110.0,-110.0,8.0
2007,6.0,Washington State,Arizona State,63.5,-109.5,-107.5,8.0
2007,6.0,Western Michigan,Akron,56.0,-109.0,-110.0,9.0
2007,7.0,Akron,Temple,51.0,-110.0,-110.0,9.0
2007,7.0,Arizona State,Washington,56.0,-110.0,-110.0,8.0
2007,7.0,Arkansas,Auburn,51.0,-109.0,-110.0,9.0
2007,7.0,Boise State,Nevada,62.0,-110.0,-110.0,9.0
2007,7.0,Buffalo,Toledo,56.75,-110.0,-107.5,8.0
2007,7.0,California,Oregon State,57.0,-110.0,-110.0,9.0
2007,7.0,Central Michigan,Army,54.0,-110.0,-107.5,6.0
2007,7.0,Cincinnati,Louisville,67.5,-110.0,-110.0,9.0
2007,7.0,Colorado State,Air Force,46.5,-110.0,-110.0,8.0
2007,7.0,Duke,Virginia Tech,45.25,-110.0,-110.0,8.0
2007,7.0,Houston,Rice,65.5,-105.0,-108.5,8.0
2007,7.0,Idaho,Fresno State,55.0,-110.0,-110.0,9.0
2007,7.0,Iowa,Illinois,44.5,-110.0,-110.0,9.0
2007,7.0,Iowa State,Texas,52.0,-110.0,-110.0,9.0
2007,7.0,Kansas,Baylor,57.5,-110.0,-109.0,8.0
2007,7.0,Kansas State,Colorado,49.5,-110.0,-110.0,9.0
2007,7.0,Louisiana Tech,New Mexico State,49.75,-110.0,-108.5,8.0
2007,7.0,Michigan,Purdue,56.5,-110.0,-110.0,6.0
2007,7.0,Michigan State,Indiana,61.5,-110.0,-110.0,9.0
2007,7.0,Mississippi State,Tennessee,51.0,-110.0,-110.0,9.0
2007,7.0,Nebraska,Oklahoma State,64.0,-110.0,-110.0,9.0
2007,7.0,North Carolina,South Carolina,47.0,-108.5,-107.5,8.0
2007,7.0,Northern Illinois,Western Michigan,59.5,-110.0,-110.0,9.0
2007,7.0,Northwestern,Minnesota,66.0,-110.0,-110.0,8.0
2007,7.0,Notre Dame,Boston College,48.0,-110.0,-110.0,7.0
2007,7.0,Ohio,Eastern Michigan,45.5,-110.0,-110.0,9.0
2007,7.0,Oklahoma,Missouri,63.0,-110.0,-110.0,9.0
2007,7.0,Oregon,Washington State,69.0,-108.0,-102.0,4.0
2007,7.0,Penn State,Wisconsin,46.5,-110.0,-110.0,9.0
2007,7.0,Pittsburgh,Navy,53.5,-110.0,-110.0,9.0
2007,7.0,Syracuse,Rutgers,54.0,-110.0,-110.0,7.0
2007,7.0,Texas Tech,Texas A&M,68.0,-110.0,-110.0,9.0
2007,7.0,Utah,San Diego State,55.0,-107.5,-110.0,6.0
2007,7.0,Vanderbilt,Georgia,47.0,-108.0,-110.0,9.0
2007,7.0,Virginia,Connecticut,45.5,-110.0,-110.0,7.0
2007,7.0,Wake Forest,Florida State,44.0,-110.0,-110.0,8.0
2007,7.0,Wyoming,New Mexico,48.0,-110.0,-110.0,9.0
2007,8.0,Air Force,Wyoming,46.0,-110.0,-110.0,9.0
2007,8.0,Alabama,Tennessee,55.0,-110.0,-110.0,9.0
2007,8.0,Arizona,Stanford,54.5,-108.0,-110.0,9.0
2007,8.0,Baylor,Texas,60.0,-110.0,-110.0,7.0
2007,8.0,Clemson,Central Michigan,61.0,-110.0,-110.0,7.0
2007,8.0,Colorado,Kansas,54.0,-107.5,-109.0,8.0
2007,8.0,Connecticut,Louisville,56.5,-110.0,-110.0,9.0
2007,8.0,Eastern Michigan,Northwestern,59.0,-110.0,-110.0,8.0
2007,8.0,Georgia Tech,Army,44.5,-109.0,-110.0,8.0
2007,8.0,Illinois,Michigan,50.5,-110.0,-110.0,8.0
2007,8.0,Indiana,Penn State,53.0,-110.0,-105.0,9.0
2007,8.0,Iowa State,Oklahoma,57.0,-105.0,-110.0,5.0
2007,8.0,Kentucky,Florida,64.0,-110.0,-110.0,9.0
2007,8.0,Louisiana Tech,Boise State,53.5,-110.0,-110.0,7.0
2007,8.0,Maryland,Virginia,44.0,-110.0,-110.0,9.0
2007,8.0,Missouri,Texas Tech,73.75,-109.0,-107.5,8.0
2007,8.0,Navy,Wake Forest,61.5,-110.0,-110.0,9.0
2007,8.0,Nebraska,Texas A&M,59.0,-110.0,-110.0,9.0
2007,8.0,New Mexico State,Idaho,59.0,-110.0,-110.0,9.0
2007,8.0,Ohio State,Michigan State,52.0,-110.0,-110.0,7.0
2007,8.0,Oklahoma State,Kansas State,60.0,-110.0,-110.0,9.0
2007,8.0,Pittsburgh,Cincinnati,50.0,-110.0,-106.0,6.0
2007,8.0,Purdue,Iowa,46.0,-110.0,-110.0,9.0
2007,8.0,Rice,Memphis,64.5,-105.0,-105.0,6.0
2007,8.0,San Diego State,New Mexico,53.5,-110.0,-109.0,8.0
2007,8.0,South Carolina,Vanderbilt,48.0,-105.0,-110.0,9.0
2007,8.0,Syracuse,Buffalo,55.25,-109.0,-110.0,6.0
2007,8.0,Toledo,Ohio,61.5,-110.0,-110.0,9.0
2007,8.0,Troy,North Texas,64.5,-107.5,-110.0,6.0
2007,8.0,UCLA,California,57.0,-108.0,-110.0,8.0
2007,8.0,UNLV,Colorado State,47.0,-109.5,-108.0,8.0
2007,8.0,Utah State,Nevada,60.5,-110.0,-110.0,9.0
2007,8.0,Washington,Oregon,63.0,-110.0,-110.0,9.0
2007,8.0,West Virginia,Mississippi State,57.0,-108.0,-102.0,7.0
2007,8.0,Western Michigan,Ball State,68.0,-109.0,-110.0,8.0
2007,8.0,Wisconsin,Northern Illinois,51.0,-110.0,-110.0,9.0
2007,9.0,Arizona State,California,62.5,-110.0,-110.0,9.0
2007,9.0,Arkansas,Florida International,58.0,-108.0,-110.0,5.0
2007,9.0,Arkansas State,Troy,59.0,-106.0,-110.0,6.0
2007,9.0,Bowling Green,Ohio,60.5,-110.0,-110.0,9.0
2007,9.0,Buffalo,Akron,48.5,-110.0,-110.0,9.0
2007,9.0,Colorado State,Utah,51.5,-110.0,-110.0,5.0
2007,9.0,Eastern Michigan,Western Michigan,55.0,-110.0,-110.0,9.0
2007,9.0,Florida,Georgia,55.0,-110.0,-110.0,9.0
2007,9.0,Florida State,Duke,49.0,-110.0,-110.0,8.0
2007,9.0,Fresno State,Boise State,63.5,-110.0,-110.0,9.0
2007,9.0,Illinois,Ball State,58.5,-110.0,-110.0,9.0
2007,9.0,Iowa,Michigan State,42.0,-110.0,-110.0,9.0
2007,9.0,Kansas State,Baylor,59.0,-110.0,-110.0,8.0
2007,9.0,Kentucky,Mississippi State,60.0,-110.0,-110.0,9.0
2007,9.0,Louisville,Pittsburgh,62.0,-110.0,-110.0,7.0
2007,9.0,Marshall,Rice,67.0,-110.0,-110.0,9.0
2007,9.0,Maryland,Clemson,48.0,-110.0,-110.0,8.0
2007,9.0,Michigan,Minnesota,58.0,-110.0,-110.0,9.0
2007,9.0,Missouri,Iowa State,57.0,-103.0,-109.0,5.0
2007,9.0,Nevada,Idaho,66.0,-110.0,-110.0,8.0
2007,9.0,New Mexico,Air Force,47.0,-110.0,-110.0,8.0
2007,9.0,Oregon State,Stanford,52.5,-110.0,-110.0,7.0
2007,9.0,Penn State,Ohio State,40.0,-110.0,-110.0,9.0
2007,9.0,Purdue,Northwestern,64.0,-110.0,-110.0,9.0
2007,9.0,Rutgers,West Virginia,56.5,-110.0,-110.0,9.0
2007,9.0,Tennessee,South Carolina,52.5,-110.0,-110.0,8.0
2007,9.0,Texas,Nebraska,59.0,-110.0,-110.0,8.0
2007,9.0,Texas A&M,Kansas,54.0,-110.0,-110.0,8.0
2007,9.0,Texas Tech,Colorado,60.5,-110.0,-110.0,9.0
2007,9.0,Toledo,Northern Illinois,57.0,-110.0,-110.0,8.0
2007,9.0,Tulane,Memphis,57.0,-110.0,-110.0,9.0
2007,9.0,Utah State,Louisiana Tech,51.0,-110.0,-110.0,9.0
2007,9.0,Virginia Tech,Boston College,41.5,-110.0,-110.0,9.0
2007,9.0,Wake Forest,North Carolina,50.5,-110.0,-110.0,9.0
2007,9.0,Washington,Arizona,55.0,-108.5,-110.0,6.0
2007,9.0,Washington State,UCLA,55.0,-110.0,-110.0,9.0
2007,9.0,Wisconsin,Indiana,59.5,-110.0,-110.0,9.0
2007,9.0,Wyoming,UNLV,45.5,-110.0,-110.0,9.0
2007,10.0,Air Force,Army,45.5,-110.0,-110.0,7.0
2007,10.0,Arizona,UCLA,49.5,-110.0,-108.0,6.0
2007,10.0,Arkansas,South Carolina,50.0,-108.0,-107.5,6.0
2007,10.0,Arkansas State,Florida International,50.5,-110.0,-105.0,5.0
2007,10.0,Baylor,Texas Tech,65.5,-110.0,-110.0,7.0
2007,10.0,Boston College,Florida State,39.5,-110.0,-110.0,9.0
2007,10.0,Bowling Green,Akron,56.0,-110.0,-110.0,6.0
2007,10.0,California,Washington State,63.0,-109.5,-110.0,6.0
2007,10.0,Colorado,Missouri,57.5,-110.0,-110.0,7.0
2007,10.0,Connecticut,Rutgers,42.0,-110.0,-110.0,9.0
2007,10.0,Duke,Clemson,54.25,-107.5,-110.0,8.0
2007,10.0,Florida,Vanderbilt,52.75,-110.0,-110.0,8.0
2007,10.0,Fresno State,Utah State,55.0,-108.0,-110.0,5.0
2007,10.0,Georgia,Troy,55.0,-110.0,-110.0,5.0
2007,10.0,Georgia Tech,Virginia Tech,40.5,-110.0,-110.0,9.0
2007,10.0,Idaho,Louisiana Tech,54.0,-109.0,-105.0,5.0
2007,10.0,Indiana,Ball State,62.75,-110.0,-110.0,8.0
2007,10.0,Iowa State,Kansas State,52.5,-110.0,-110.0,9.0
2007,10.0,Kansas,Nebraska,54.5,-110.0,-110.0,8.0
2007,10.0,Memphis,East Carolina,60.0,-110.0,-110.0,7.0
2007,10.0,Michigan State,Michigan,51.0,-107.5,-110.0,8.0
2007,10.0,Minnesota,Illinois,59.0,-110.0,-110.0,7.0
2007,10.0,New Mexico State,Nevada,69.0,-110.0,-110.0,9.0
2007,10.0,North Carolina,Maryland,45.5,-110.0,-110.0,8.0
2007,10.0,Northwestern,Iowa,46.0,-106.0,-110.0,7.0
2007,10.0,Notre Dame,Navy,57.5,-110.0,-110.0,9.0
2007,10.0,Ohio,Temple,54.0,-110.0,-108.5,8.0
2007,10.0,Ohio State,Wisconsin,45.0,-109.5,-107.5,6.0
2007,10.0,Oklahoma,Texas A&M,56.25,-110.0,-110.0,8.0
2007,10.0,Oklahoma State,Texas,62.0,-107.5,-110.0,8.0
2007,10.0,Oregon,Arizona State,62.0,-110.0,-107.5,8.0
2007,10.0,Penn State,Purdue,53.0,-110.0,-110.0,8.0
2007,10.0,Pittsburgh,Syracuse,48.0,-110.0,-105.0,7.0
2007,10.0,San Diego State,Wyoming,46.0,-110.0,-110.0,7.0
2007,10.0,Stanford,Washington,57.0,-110.0,-110.0,8.0
2007,10.0,Toledo,Eastern Michigan,61.0,-110.0,-110.0,7.0
2007,10.0,Virginia,Wake Forest,44.0,-105.0,-110.0,5.0
2007,11.0,Akron,Ohio,50.0,-110.0,-110.0,9.0
2007,11.0,Army,Rutgers,49.0,-110.0,-110.0,8.0
2007,11.0,Cincinnati,Connecticut,51.0,-110.0,-110.0,9.0
2007,11.0,Clemson,Wake Forest,50.0,-110.0,-110.0,9.0
2007,11.0,Duke,Georgia Tech,47.0,-110.0,-110.0,9.0
2007,11.0,Eastern Michigan,Bowling Green,58.0,-110.0,-110.0,8.0
2007,11.0,Florida Atlantic,Arkansas State,53.5,-107.0,-105.0,5.0
2007,11.0,Georgia,Auburn,44.5,-110.0,-110.0,7.0
2007,11.0,Iowa,Minnesota,49.0,-110.0,-110.0,9.0
2007,11.0,Iowa State,Colorado,47.5,-110.0,-110.0,9.0
2007,11.0,Marshall,East Carolina,64.0,-110.0,-110.0,8.0
2007,11.0,Maryland,Boston College,47.0,-110.0,-110.0,7.0
2007,11.0,Mississippi State,Alabama,49.0,-110.0,-110.0,9.0
2007,11.0,Missouri,Texas A&M,60.5,-110.0,-110.0,8.0
2007,11.0,Nebraska,Kansas State,62.0,-110.0,-110.0,9.0
2007,11.0,New Mexico,Colorado State,51.0,-110.0,-110.0,7.0
2007,11.0,North Texas,Navy,70.0,-102.0,-110.0,5.0
2007,11.0,Northwestern,Indiana,61.5,-110.0,-110.0,9.0
2007,11.0,Notre Dame,Air Force,45.5,-110.0,-110.0,9.0
2007,11.0,Ohio State,Illinois,46.0,-105.0,-110.0,7.0
2007,11.0,Oklahoma,Baylor,59.25,-110.0,-110.0,8.0
2007,11.0,Oklahoma State,Kansas,67.0,-110.0,-110.0,8.0
2007,11.0,Oregon State,Washington,50.5,-110.0,-110.0,9.0
2007,11.0,Purdue,Michigan State,58.0,-110.0,-110.0,9.0
2007,11.0,South Carolina,Florida,58.0,-110.0,-110.0,8.0
2007,11.0,Temple,Penn State,47.0,-110.0,-110.0,8.0
2007,11.0,Tennessee,Arkansas,64.5,-110.0,-110.0,7.0
2007,11.0,Texas,Texas Tech,65.0,-109.0,-110.0,8.0
2007,11.0,UCLA,Arizona State,52.0,-110.0,-110.0,9.0
2007,11.0,UNLV,San Diego State,49.0,-110.0,-110.0,8.0
2007,11.0,Utah,Wyoming,45.0,-110.0,-110.0,8.0
2007,11.0,Utah State,Boise State,60.0,-110.0,-110.0,9.0
2007,11.0,Vanderbilt,Kentucky,56.5,-110.0,-110.0,9.0
2007,11.0,Virginia Tech,Florida State,40.0,-105.5,-110.0,6.0
2007,11.0,Washington State,Stanford,52.5,-110.0,-110.0,9.0
2007,11.0,West Virginia,Louisville,65.0,-110.0,-110.0,9.0
2007,11.0,Western Michigan,Central Michigan,60.5,-110.0,-110.0,9.0
2007,11.0,Wisconsin,Michigan,48.0,-107.5,-110.0,8.0
2007,12.0,Air Force,San Diego State,53.5,-110.0,-110.0,9.0
2007,12.0,Arizona,Oregon,65.5,-110.0,-110.0,9.0
2007,12.0,Arkansas,Mississippi State,52.0,-110.0,-110.0,9.0
2007,12.0,Arkansas State,North Texas,67.0,-110.0,-110.0,8.0
2007,12.0,Ball State,Toledo,72.0,-110.0,-110.0,9.0
2007,12.0,Baylor,Oklahoma State,66.0,-110.0,-110.0,9.0
2007,12.0,Boise State,Idaho,63.75,-110.0,-110.0,8.0
2007,12.0,Buffalo,Bowling Green,61.5,-110.0,-110.0,9.0
2007,12.0,Central Michigan,Eastern Michigan,64.5,-110.0,-110.0,9.0
2007,12.0,Cincinnati,West Virginia,56.0,-110.0,-110.0,9.0
2007,12.0,Clemson,Boston College,55.0,-110.0,-110.0,9.0
2007,12.0,Connecticut,Syracuse,47.5,-110.0,-110.0,9.0
2007,12.0,Florida,Florida Atlantic,64.75,-110.0,-107.5,6.0
2007,12.0,Florida State,Maryland,47.0,-110.0,-110.0,9.0
2007,12.0,Georgia,Kentucky,61.0,-110.0,-110.0,9.0
2007,12.0,Georgia Tech,North Carolina,43.0,-110.0,-110.0,9.0
2007,12.0,Houston,Marshall,65.0,-107.5,-103.0,4.0
2007,12.0,Illinois,Northwestern,58.0,-110.0,-110.0,9.0
2007,12.0,Indiana,Purdue,62.0,-110.0,-110.0,8.0
2007,12.0,Iowa,Western Michigan,46.5,-110.0,102.0,4.0
2007,12.0,Kansas,Iowa State,56.5,-110.0,-110.0,9.0
2007,12.0,Kansas State,Missouri,69.5,-110.0,-110.0,9.0
2007,12.0,Michigan,Ohio State,46.5,-110.0,-110.0,9.0
2007,12.0,Michigan State,Penn State,51.0,-110.0,-110.0,9.0
2007,12.0,Minnesota,Wisconsin,61.0,-110.0,-110.0,9.0
2007,12.0,Navy,Northern Illinois,72.5,-110.0,-110.0,9.0
2007,12.0,New Mexico State,Utah State,62.5,-110.0,-110.0,9.0
2007,12.0,Notre Dame,Duke,48.5,-110.0,-110.0,9.0
2007,12.0,Rice,Tulane,70.0,-110.0,-110.0,8.0
2007,12.0,Rutgers,Pittsburgh,48.5,-110.0,-110.0,7.0
2007,12.0,Tennessee,Vanderbilt,52.0,-107.5,-110.0,8.0
2007,12.0,Texas Tech,Oklahoma,67.0,-110.0,-110.0,9.0
2007,12.0,Utah,New Mexico,46.0,-110.0,-110.0,9.0
2007,12.0,Washington,California,58.5,-110.0,-110.0,9.0
2007,12.0,Washington State,Oregon State,48.5,-110.0,-110.0,8.0
2007,13.0,Akron,Central Michigan,61.5,-110.0,-110.0,9.0
2007,13.0,Auburn,Alabama,45.0,-110.0,-110.0,9.0
2007,13.0,Bowling Green,Toledo,71.5,-110.0,-110.0,9.0
2007,13.0,Colorado,Nebraska,61.0,-110.0,-110.0,9.0
2007,13.0,Colorado State,Wyoming,51.0,-110.0,-110.0,9.0
2007,13.0,East Carolina,Tulane,61.5,-110.0,-110.0,9.0
2007,13.0,Florida,Florida State,59.0,-110.0,-110.0,9.0
2007,13.0,Florida International,Florida Atlantic,55.0,-107.5,-109.5,6.0
2007,13.0,Fresno State,Kansas State,64.5,-110.0,-110.0,9.0
2007,13.0,Georgia Tech,Georgia,48.0,-110.0,-110.0,9.0
2007,13.0,Idaho,Utah State,58.0,-110.0,-110.0,9.0
2007,13.0,Kansas,Missouri,67.0,-110.0,-110.0,9.0
2007,13.0,Kentucky,Tennessee,63.5,-110.0,-110.0,9.0
2007,13.0,New Mexico,UNLV,47.5,-110.0,-110.0,9.0
2007,13.0,North Carolina,Duke,51.0,-110.0,-110.0,9.0
2007,13.0,Northern Illinois,Ball State,56.0,-110.0,-110.0,9.0
2007,13.0,Oklahoma,Oklahoma State,67.0,-110.0,-107.5,8.0
2007,13.0,South Carolina,Clemson,54.0,-110.0,-110.0,8.0
2007,13.0,Stanford,Notre Dame,45.5,-110.0,-110.0,8.0
2007,13.0,Syracuse,Cincinnati,53.0,-110.0,-110.0,9.0
2007,13.0,Texas A&M,Texas,60.5,-110.0,-110.0,9.0
2007,13.0,UCLA,Oregon,51.5,-110.0,-110.0,9.0
2007,13.0,Vanderbilt,Wake Forest,46.5,-110.0,-110.0,7.0
2007,13.0,Virginia,Virginia Tech,40.5,-110.0,-110.0,9.0
2007,13.0,Washington,Washington State,63.5,-110.0,-110.0,9.0
2007,13.0,West Virginia,Connecticut,52.0,-110.0,-110.0,9.0
2007,13.0,Western Michigan,Temple,51.0,-110.0,-110.0,9.0
2007,14.0,Arizona State,Arizona,56.5,-110.0,-110.0,9.0
2007,14.0,Boston College,Virginia Tech,48.5,-110.0,-110.0,9.0
2007,14.0,Florida International,North Texas,63.0,-110.0,-110.0,7.0
2007,14.0,Louisville,Rutgers,59.0,-110.0,-110.0,8.0
2007,14.0,Missouri,Oklahoma,64.5,-110.0,-110.0,9.0
2007,14.0,Navy,Army,64.0,-110.0,-110.0,9.0
2007,14.0,Nevada,Louisiana Tech,62.0,-110.0,-110.0,9.0
2007,14.0,New Mexico State,Fresno State,65.5,-110.0,-110.0,9.0
2007,14.0,Oregon,Oregon State,42.0,-110.0,-110.0,9.0
2007,14.0,Stanford,California,53.0,-110.0,-110.0,9.0
2007,14.0,Troy,Florida Atlantic,61.0,-110.0,-110.0,7.0
2007,14.0,West Virginia,Pittsburgh,59.0,-110.0,-110.0,9.0
2008,6.0,Air Force,Navy,52.0,-110.0,-110.0,11.0
2008,6.0,Arizona,Washington,60.5,-110.0,-110.0,11.0
2008,6.0,Baylor,Oklahoma,61.5,-110.0,-110.0,11.0
2008,6.0,Boise State,Louisiana Tech,57.0,-110.0,-110.0,9.0
2008,6.0,Colorado State,UNLV,51.5,-110.0,-110.0,11.0
2008,6.0,Georgia Tech,Duke,48.75,-110.0,-110.0,11.0
2008,6.0,Idaho,Nevada,68.0,-110.0,-110.0,11.0
2008,6.0,Marshall,Cincinnati,48.0,-110.0,-110.0,11.0
2008,6.0,Michigan,Illinois,49.0,-109.0,-110.0,11.0
2008,6.0,Michigan State,Iowa,48.25,-109.0,-110.0,11.0
2008,6.0,Minnesota,Indiana,61.25,-110.0,-110.0,11.0
2008,6.0,New Mexico,Wyoming,40.5,-110.0,-110.0,11.0
2008,6.0,North Carolina,Connecticut,45.5,-110.0,-109.0,11.0
2008,6.0,North Texas,Florida International,48.0,-110.0,-109.5,10.0
